show_id, Country, Date Added, Year_Added
70228154, China, 7-Jul-17, 2017
80241666, Chile, 4-May-18, 2018
81141694, Chile, 30-Aug-19, 2019
80234464, Chile, 19-Aug-18, 2018
80209722, Chile, 19-Aug-18, 2018
80209558, Chile, 19-Aug-18, 2018
80192063, Chile, 2-Mar-18, 2018
80191989, Chile, 29-Jun-18, 2018
80170245, Chile, 20-Mar-17, 2017
80170109, Chile, 20-Mar-17, 2017
80164077, Chile, 8-Sep-17, 2017
80161232, Chile, 26-Aug-17, 2017
80159714, Chile, 1-Apr-17, 2017
80215076, Canada, 1-Mar-18, 2018
80237905, Canada, 4-Oct-19, 2019
81029400, Canada, 27-Dec-18, 2018
81035117, Canada, 20-Sep-19, 2019
81087095, Canada, 10-Apr-19, 2019
81173255, Canada, 4-Sep-19, 2019
81151313, Canada, 16-Jul-19, 2019
81136963, Canada, 18-Jun-19, 2019
81123051, Canada, 15-Jun-19, 2019
81103033, Canada, 1-Oct-19, 2019
81092327, Canada, 30-Apr-19, 2019
81090899, Canada, 25-Jun-19, 2019
81087094, Canada, 28-May-19, 2019
81083791, Canada, 1-Apr-19, 2019
81074375, Canada, 7-May-19, 2019
81072571, Canada, 11-Sep-19, 2019
81070008, Canada, 1-Jun-19, 2019
81069249, Canada, 1-Mar-19, 2019
81063160, Canada, 1-Feb-19, 2019
81063028, Canada, 1-Feb-19, 2019
81031652, Canada, 20-Feb-19, 2019
81025317, Canada, 2-Oct-19, 2019
81017506, Canada, 1-Jul-19, 2019
81017011, Canada, 30-Jul-19, 2019
81012857, Canada, 1-Oct-18, 2018
81009823, Canada, 14-Jan-19, 2019
81009808, Canada, 15-Apr-19, 2019
81008283, Canada, 24-Aug-18, 2018
81008272, Canada, 24-Aug-18, 2018
81006335, Canada, 16-Aug-19, 2019
81005561, Canada, 7-Jan-19, 2019
80997402, Canada, 1-Jul-18, 2018
80990869, Canada, 14-Oct-19, 2019
80245299, Canada, 16-Nov-18, 2018
80241779, Canada, 28-Jun-18, 2018
80236118, Canada, 5-Dec-19, 2019
80235932, Canada, 31-Mar-19, 2019
80232740, Canada, 20-Dec-17, 2017
80225595, Canada, 9-Dec-18, 2018
80224106, Canada, 1-May-18, 2018
80224055, Canada, 1-Nov-18, 2018
80224054, Canada, 15-Nov-18, 2018
80221787, Canada, 31-May-19, 2019
80220531, Canada, 1-May-18, 2018
80218939, Canada, 18-Dec-18, 2018
80218656, Canada, 2-Mar-18, 2018
80217957, Canada, 28-Sep-18, 2018
80215147, Canada, 12-Jul-19, 2019
80215046, Canada, 1-Nov-19, 2019
80209796, Canada, 9-Mar-18, 2018
80207606, Canada, 20-Apr-19, 2019
80205085, Canada, 12-Nov-17, 2017
80203787, Canada, 1-Dec-17, 2017
80203254, Canada, 23-Aug-19, 2019
80202258, Canada, 1-Mar-19, 2019
80199128, Canada, 3-Apr-19, 2019
80198991, Canada, 29-Aug-19, 2019
80198545, Canada, 24-Nov-17, 2017
80194367, Canada, 4-Aug-17, 2017
80194184, Canada, 4-Aug-17, 2017
80191358, Canada, 1-Jul-17, 2017
80191357, Canada, 24-Jun-17, 2017
80191356, Canada, 24-Jun-17, 2017
80190984, Canada, 17-Aug-17, 2017
80190585, Canada, 31-Dec-17, 2017
80189954, Canada, 28-Oct-17, 2017
80185266, Canada, 22-Jun-18, 2018
80179288, Canada, 1-Nov-17, 2017
80178720, Canada, 1-May-17, 2017
80170611, Canada, 22-Apr-17, 2017
80163263, Canada, 30-Dec-17, 2017
80163191, Canada, 15-Aug-17, 2017
80163054, Canada, 22-Aug-17, 2017
80161108, Canada, 10-May-17, 2017
80154884, Canada, 18-Jul-17, 2017
80147919, Canada, 8-Jun-18, 2018
80147321, Canada, 1-Aug-17, 2017
80141782, Canada, 17-Jan-20, 2020
80136311, Canada, 3-Jan-20, 2020
80132961, Canada, 1-May-17, 2017
80131563, Canada, 11-Nov-17, 2017
80128692, Canada, 1-Nov-16, 2016
80124947, Canada, 1-Feb-17, 2017
80119411, Canada, 3-Nov-17, 2017
80118280, Canada, 1-Oct-17, 2017
80117082, Canada, 2-May-17, 2017
80117079, Canada, 1-Jul-19, 2019
80107514, Canada, 1-Jan-20, 2020
80099656, Canada, 23-Nov-18, 2018
80097221, Canada, 14-Jul-16, 2016
80094603, Canada, 3-Dec-19, 2019
80094260, Canada, 28-Oct-16, 2016
80094258, Canada, 6-Feb-19, 2019
80092857, Canada, 29-Oct-16, 2016
80092781, Canada, 19-Mar-16, 2016
80092415, Canada, 15-Dec-17, 2017
80090672, Canada, 17-Dec-15, 2015
80087548, Canada, 24-Jun-16, 2016
80081410, Canada, 9-Dec-15, 2015
80080491, Canada, 7-Nov-18, 2018
80074152, Canada, 1-Dec-19, 2019
80065754, Canada, 11-Dec-18, 2018
80063989, Canada, 3-Dec-16, 2016
80063599, Canada, 30-Aug-19, 2019
80062047, Canada, 7-Jul-17, 2017
80057137, Canada, 1-Mar-19, 2019
80042307, Canada, 16-Oct-15, 2015
80038358, Canada, 5-Jan-17, 2017
80027373, Canada, 31-May-15, 2015
80023289, Canada, 25-Sep-17, 2017
80022632, Canada, 1-Jul-16, 2016
80018336, Canada, 30-Mar-17, 2017
80013547, Canada, 20-Jul-18, 2018
70304191, Canada, 24-Sep-17, 2017
70304189, Canada, 1-Mar-18, 2018
70304188, Canada, 1-Mar-18, 2018
70304187, Canada, 1-Mar-18, 2018
70304186, Canada, 1-Mar-18, 2018
70300626, Canada, 5-Aug-16, 2016
70300066, Canada, 26-May-16, 2016
70288423, Canada, 1-Nov-13, 2013
70272742, Canada, 1-Apr-16, 2016
70264616, Canada, 19-Nov-14, 2014
70264078, Canada, 16-Apr-19, 2019
70262831, Canada, 4-Nov-19, 2019
70242079, Canada, 19-Sep-16, 2016
70235768, Canada, 17-Oct-18, 2018
70235760, Canada, 17-Oct-18, 2018
70230412, Canada, 21-Mar-19, 2019
70227189, Canada, 17-Apr-16, 2016
70212989, Canada, 8-Feb-16, 2016
70171957, Canada, 31-Mar-16, 2016
70171946, Canada, 1-Aug-19, 2019
70153385, Canada, 30-Mar-18, 2018
70153374, Canada, 19-Jul-17, 2017
70150473, Canada, 1-Jan-20, 2020
70143440, Canada, 1-Mar-18, 2018
70137744, Canada, 15-Feb-17, 2017
70128549, Canada, 30-Mar-18, 2018
70095265, Canada, 15-Mar-17, 2017
70069233, Canada, 30-Mar-18, 2018
80990658, Cambodia, 2-May-18, 2018
80119177, Bulgaria, 5-Apr-18, 2018
80995575, Brazil, 10-Aug-18, 2018
80995577, Brazil, 28-Dec-18, 2018
80996455, Brazil, 25-Jun-18, 2018
81020531, Brazil, 2-Nov-18, 2018
81026007, Brazil, 10-Apr-19, 2019
81038976, Brazil, 18-Jan-19, 2019
81161538, Brazil, 28-Nov-19, 2019
81078397, Brazil, 3-Dec-19, 2019
81041002, Brazil, 22-Feb-19, 2019
81020973, Brazil, 21-Dec-18, 2018
81011955, Brazil, 29-Sep-18, 2018
81004321, Brazil, 15-Aug-19, 2019
81003880, Brazil, 10-Oct-18, 2018
80997400, Brazil, 29-Aug-19, 2019
80994442, Brazil, 12-Jun-18, 2018
80245601, Brazil, 14-Jun-19, 2019
80244700, Brazil, 22-Nov-19, 2019
80233215, Brazil, 28-Jun-19, 2019
80223271, Brazil, 7-Dec-19, 2019
80221210, Brazil, 25-Oct-19, 2019
80218634, Brazil, 9-Nov-18, 2018
80217315, Brazil, 9-Aug-19, 2019
80216621, Brazil, 16-Nov-18, 2018
80214464, Brazil, 21-Sep-18, 2018
80210147, Brazil, 1-Nov-18, 2018
80208298, Brazil, 22-Mar-19, 2019
80205442, Brazil, 25-Apr-18, 2018
80190535, Brazil, 19-Jun-19, 2019
80187301, Brazil, 19-Apr-18, 2018
80186829, Brazil, 20-Jul-18, 2018
80173174, Brazil, 19-Apr-19, 2019
80164207, Brazil, 12-Apr-17, 2017
80162210, Brazil, 24-Mar-17, 2017
80160726, Brazil, 15-Jun-17, 2017
80148967, Brazil, 1-Jun-17, 2017
80148920, Brazil, 25-Jan-17, 2017
80148595, Brazil, 5-Jan-17, 2017
80147513, Brazil, 11-Feb-17, 2017
80144890, Brazil, 1-Apr-17, 2017
80142223, Brazil, 19-May-17, 2017
80127990, Brazil, 10-Nov-17, 2017
80120485, Brazil, 10-May-19, 2019
80119235, Brazil, 26-Feb-17, 2017
80116761, Brazil, 7-May-18, 2018
80107990, Brazil, 11-Nov-16, 2016
80095232, Brazil, 15-Feb-19, 2019
80094453, Brazil, 1-Oct-16, 2016
80074220, Brazil, 7-Jun-19, 2019
80071048, Brazil, 25-Feb-17, 2017
80063617, Brazil, 1-Oct-17, 2017
81054827, Belgium, 2-Jan-20, 2020
81027195, Belgium, 15-Jun-19, 2019
80206360, Belgium, 15-Mar-18, 2018
80142550, Belgium, 9-Feb-19, 2019
80114919, Belgium, 16-Mar-17, 2017
80092409, Belgium, 15-Dec-15, 2015
81048551, Bangladesh, 16-Dec-19, 2019
81048548, Bangladesh, 7-Jan-19, 2019
81046255, Austria, 24-May-19, 2019
80169611, Austria, 15-Jan-20, 2020
80117533, Austria, 4-Nov-16, 2016
80221498, Australia, 1-Oct-18, 2018
80244190, Australia, 5-Dec-18, 2018
81014647, Australia, 28-Jul-18, 2018
81015524, Australia, 28-Jul-18, 2018
81103517, Australia, 1-Aug-19, 2019
81108479, Australia, 21-Dec-19, 2019
81028574, Australia, 15-Nov-18, 2018
81028560, Australia, 15-Nov-18, 2018
81025251, Australia, 2-Oct-19, 2019
81024716, Australia, 1-Dec-18, 2018
81023011, Australia, 28-Jun-19, 2019
81018141, Australia, 28-Jul-18, 2018
81003997, Australia, 19-Oct-18, 2018
80994282, Australia, 1-Feb-19, 2019
80994108, Australia, 1-Sep-18, 2018
80988262, Australia, 15-Jul-18, 2018
80244709, Australia, 8-Jun-18, 2018
80243216, Australia, 9-Aug-19, 2019
80241616, Australia, 15-Mar-18, 2018
80241537, Australia, 15-Mar-18, 2018
80233611, Australia, 19-Jun-18, 2018
80227090, Australia, 7-Jun-19, 2019
80224312, Australia, 12-Jul-19, 2019
80224184, Australia, 12-Jul-19, 2019
80222326, Australia, 17-Oct-19, 2019
80221999, Australia, 1-Nov-19, 2019
80220085, Australia, 3-Jan-19, 2019
80217769, Australia, 3-Jul-19, 2019
80211136, Australia, 6-Mar-19, 2019
80205065, Australia, 11-Dec-17, 2017
80204929, Australia, 1-Dec-17, 2017
80204927, Australia, 31-Oct-17, 2017
80198950, Australia, 19-Apr-19, 2019
80198635, Australia, 31-Jul-19, 2019
80198055, Australia, 1-Feb-18, 2018
80195522, Australia, 13-Dec-18, 2018
80195198, Australia, 7-Dec-18, 2018
80191239, Australia, 14-Dec-18, 2018
80188823, Australia, 1-Dec-19, 2019
80187107, Australia, 1-Aug-17, 2017
80185803, Australia, 1-Aug-17, 2017
80165437, Australia, 10-Aug-18, 2018
80164392, Australia, 25-Aug-17, 2017
80156369, Australia, 1-Nov-16, 2016
80156047, Australia, 17-Mar-17, 2017
80144453, Australia, 10-Dec-18, 2018
80134682, Australia, 1-Feb-17, 2017
80133187, Australia, 5-Jan-19, 2019
80118532, Australia, 1-Jul-17, 2017
80118289, Australia, 13-Sep-17, 2017
80108495, Australia, 25-Sep-19, 2019
80106265, Australia, 2-Dec-16, 2016
80104552, Australia, 1-Aug-16, 2016
80104022, Australia, 1-Jun-16, 2016
80103006, Australia, 1-Jun-16, 2016
80081278, Australia, 26-Apr-17, 2017
80078037, Australia, 1-Feb-18, 2018
80066806, Australia, 1-Dec-15, 2015
80057609, Australia, 5-May-17, 2017
80025702, Australia, 1-Nov-16, 2016
80013249, Australia, 1-Aug-19, 2019
80005756, Australia, 0-Jan-00, 1900
80002999, Australia, 1-Oct-17, 2017
70301553, Australia, 16-Oct-18, 2018
70290905, Australia, 1-Jul-17, 2017
70281343, Australia, 27-May-16, 2016
70242568, Australia, 26-Apr-19, 2019
70221084, Australia, 20-Dec-17, 2017
70180051, Australia, 8-Feb-17, 2017
60000677, Australia, 25-Aug-18, 2018
60000545, Australia, 1-Nov-16, 2016
80223098, Argentina, 21-Dec-17, 2017
81042948, Argentina, 5-Nov-19, 2019
81162089, Argentina, 15-Nov-19, 2019
81106517, Argentina, 16-Aug-19, 2019
81105522, Argentina, 19-Nov-19, 2019
81105406, Argentina, 25-Oct-19, 2019
81084225, Argentina, 31-Oct-19, 2019
81045308, Argentina, 15-Feb-19, 2019
81037237, Argentina, 15-May-19, 2019
81021098, Argentina, 24-Jan-19, 2019
80994020, Argentina, 26-Jul-19, 2019
80993684, Argentina, 15-Jul-18, 2018
80993656, Argentina, 1-Aug-18, 2018
80241044, Argentina, 1-May-18, 2018
80239700, Argentina, 15-Apr-18, 2018
80223153, Argentina, 5-Jul-19, 2019
80220541, Argentina, 21-Jun-19, 2019
80192139, Argentina, 2-Mar-18, 2018
80192138, Argentina, 26-Jan-18, 2018
80192137, Argentina, 25-May-18, 2018
80192064, Argentina, 6-Jul-18, 2018
80191990, Argentina, 6-Apr-18, 2018
80191555, Argentina, 16-Feb-18, 2018
80190990, Argentina, 1-Sep-17, 2017
80159025, Argentina, 8-Jun-17, 2017
80156767, Argentina, 1-Feb-17, 2017
80149575, Argentina, 20-Jan-17, 2017
80142140, Argentina, 20-Dec-16, 2016
80125593, Argentina, 13-Jan-17, 2017
80115297, Argentina, 27-Sep-19, 2019
80115152, Argentina, 25-Aug-16, 2016
80112916, Argentina, 16-Mar-18, 2018
80104237, Argentina, 1-Apr-17, 2017
80087857, Argentina, 1-Nov-18, 2018
70266171, Argentina, 15-Jul-18, 2018
70084328, Argentina, 1-Apr-18, 2018
70074315, Argentina, 15-Jun-18, 2018
70041893, Argentina, 15-Mar-18, 2018
1029730, , 1-Jan-20, 2020
1064058, , 1-Jan-20, 2020
22497725, , 1-Nov-19, 2019
60001407, , 31-Dec-19, 2019
60001808, , 1-Jan-20, 2020
60022041, , 15-Dec-19, 2019
60034116, , 31-Dec-19, 2019
70039241, , 1-Nov-19, 2019
70039783, , 4-Mar-19, 2019
70081015, , 1-Jan-20, 2020
70111489, , 1-Nov-19, 2019
70118860, , 2-Oct-18, 2018
70143241, , 29-Jul-19, 2019
70171947, , 15-Dec-19, 2019
70258566, , 24-Oct-12, 2012
70278990, , 15-Dec-19, 2019
70302480, , 23-Jan-15, 2015
70304718, , 1-Feb-19, 2019
80006168, , 1-Nov-16, 2016
80006232, , 1-Oct-16, 2016
80023794, , 15-Mar-15, 2015
80057506, , 12-Oct-18, 2018
80063867, , 9-Aug-19, 2019
80092835, , 21-Dec-15, 2015
80092839, , 21-Dec-15, 2015
80093829, , 1-Feb-16, 2016
80097532, , 1-Jun-16, 2016
80101903, , 1-May-16, 2016
80113894, , 1-Dec-16, 2016
80116008, , 0-Jan-00, 1900
80119349, , 29-Sep-17, 2017
80121845, , 1-Mar-17, 2017
80121871, , 1-Jun-17, 2017
80122188, , 1-Apr-18, 2018
80122190, , 1-Apr-17, 2017
80124711, , 4-Oct-19, 2019
80126212, , 15-Dec-16, 2016
80126684, , 22-Feb-17, 2017
80126996, , 20-Dec-19, 2019
80128096, , 2-Sep-16, 2016
80128277, , 1-Oct-16, 2016
80131281, , 19-Sep-16, 2016
80131374, , 19-Sep-16, 2016
80131375, , 19-Sep-16, 2016
80131376, , 19-Sep-16, 2016
80131435, , 19-Sep-16, 2016
80131436, , 19-Sep-16, 2016
80134781, , 23-May-17, 2017
80135278, , 18-Sep-17, 2017
80136450, , 14-Aug-17, 2017
80136452, , 18-Sep-17, 2017
80136453, , 14-Aug-17, 2017
80136454, , 16-Oct-17, 2017
80136455, , 14-Aug-17, 2017
80136456, , 14-Aug-17, 2017
80136784, , 18-Sep-17, 2017
80136787, , 16-Oct-17, 2017
80136788, , 16-Oct-17, 2017
80136789, , 27-Apr-18, 2018
80136790, , 27-Apr-18, 2018
80136792, , 27-Apr-18, 2018
80136793, , 27-Apr-18, 2018
80136794, , 27-Apr-18, 2018
80136796, , 0-Jan-00, 1900
80139214, , 1-Jun-17, 2017
80141259, , 1-Aug-17, 2017
80144442, , 18-Jan-19, 2019
80144691, , 31-Dec-17, 2017
80147811, , 1-Dec-16, 2016
80150290, , 1-Nov-19, 2019
80156137, , 1-May-19, 2019
80156992, , 1-Jul-17, 2017
80156995, , 1-Oct-17, 2017
80157177, , 1-Aug-17, 2017
80157207, , 1-Jun-17, 2017
80157275, , 1-Oct-17, 2017
80157276, , 1-Nov-17, 2017
80157297, , 1-Nov-17, 2017
80157392, , 1-Jul-17, 2017
80157457, , 1-Jul-17, 2017
80157488, , 1-Nov-17, 2017
80157528, , 1-Aug-17, 2017
80157566, , 1-Nov-17, 2017
80157864, , 1-Jul-17, 2017
80159028, , 6-Feb-18, 2018
80159899, , 1-Jul-17, 2017
80159925, , 0-Jan-00, 1900
80160127, , 10-Mar-17, 2017
80160391, , 7-Jul-17, 2017
80162131, , 28-Apr-17, 2017
80163279, , 23-Feb-18, 2018
80163293, , 29-Sep-17, 2017
80163294, , 3-Nov-17, 2017
80163296, , 8-May-19, 2019
80163409, , 10-Jun-17, 2017
80163430, , 29-Dec-17, 2017
80163530, , 14-Aug-17, 2017
80163532, , 8-May-19, 2019
80163533, , 8-May-19, 2019
80164979, , 6-Aug-17, 2017
80165918, , 26-Jun-18, 2018
80168068, , 22-Aug-19, 2019
80169350, , 21-Oct-17, 2017
80169755, , 8-Sep-17, 2017
80169801, , 26-Jan-17, 2017
80170186, , 31-Mar-18, 2018
80174282, , 27-Apr-18, 2018
80175277, , 1-Jun-17, 2017
80175405, , 22-Jan-18, 2018
80176449, , 1-Jun-17, 2017
80176840, , 2-Jun-17, 2017
80176872, , 18-Oct-19, 2019
80177684, , 1-Jul-17, 2017
80179433, , 1-Aug-17, 2017
80180449, , 29-Sep-17, 2017
80180544, , 13-Oct-17, 2017
80180545, , 8-May-19, 2019
80180588, , 8-May-19, 2019
80180591, , 8-May-19, 2019
80180600, , 20-Nov-18, 2018
80180619, , 8-Jan-18, 2018
80180651, , 1-Dec-17, 2017
80180681, , 8-May-19, 2019
80180684, , 8-May-19, 2019
80180710, , 8-May-19, 2019
80180711, , 11-Dec-17, 2017
80182016, , 1-Nov-19, 2019
80182480, , 8-Sep-17, 2017
80182481, , 8-Sep-17, 2017
80182482, , 8-Sep-17, 2017
80182483, , 8-Sep-17, 2017
80182596, , 8-Sep-17, 2017
80182597, , 8-Sep-17, 2017
80184154, , 16-Feb-18, 2018
80184208, , 23-Feb-18, 2018
80187722, , 12-Oct-18, 2018
80189586, , 11-Sep-18, 2018
80198288, , 11-Oct-18, 2018
80204739, , 1-May-18, 2018
80204885, , 27-Dec-17, 2017
80208468, , 29-Jan-18, 2018
80213712, , 20-Apr-19, 2019
80223108, , 22-Mar-19, 2019
80227121, , 1-Feb-18, 2018
80229286, , 1-May-18, 2018
80235853, , 1-May-18, 2018
80239796, , 9-Mar-19, 2019
80239797, , 18-Jun-18, 2018
80239864, , 13-Apr-18, 2018
80239865, , 20-Apr-18, 2018
80242036, , 8-Mar-19, 2019
80244228, , 23-Apr-19, 2019
80244246, , 14-Jul-18, 2018
80993087, , 21-Jun-19, 2019
80995039, , 17-Jan-20, 2020
80995044, , 1-Dec-18, 2018
80995073, , 25-Oct-18, 2018
80995077, , 1-Dec-18, 2018
80995078, , 22-Apr-19, 2019
80995079, , 11-Jul-19, 2019
80998562, , 1-Aug-18, 2018
80999063, , 5-Oct-18, 2018
80999067, , 7-Dec-18, 2018
81001379, , 1-Aug-18, 2018
81001381, , 1-Aug-18, 2018
81001382, , 1-Aug-18, 2018
81001383, , 1-Aug-18, 2018
81012402, , 1-Oct-18, 2018
81014239, , 1-Nov-18, 2018
81018241, , 15-Sep-18, 2018
81020513, , 20-Sep-19, 2019
81020518, , 20-Sep-19, 2019
81020543, , 1-Nov-18, 2018
81020544, , 1-Nov-18, 2018
81020577, , 25-Jan-19, 2019
81020612, , 18-Jan-19, 2019
81031037, , 19-Oct-18, 2018
81034632, , 15-Dec-18, 2018
81034633, , 15-Dec-18, 2018
81034634, , 15-Dec-18, 2018
81035120, , 1-Nov-19, 2019
81035121, , 26-Nov-19, 2019
81035750, , 19-Oct-18, 2018
81035852, , 6-Jun-19, 2019
81035866, , 20-Jun-19, 2019
81035867, , 3-May-19, 2019
81035868, , 20-Jun-19, 2019
81039045, , 20-Nov-18, 2018
81039073, , 1-Apr-19, 2019
81049315, , 20-Mar-19, 2019
81049348, , 22-Mar-19, 2019
81049381, , 15-Mar-19, 2019
81049413, , 8-Mar-19, 2019
81049445, , 8-Mar-19, 2019
81053892, , 28-Sep-19, 2019
81055408, , 4-Dec-19, 2019
81081051, , 27-Jun-19, 2019
81088332, , 28-Jun-19, 2019
81092776, , 10-May-19, 2019
81092777, , 10-May-19, 2019
81092778, , 10-May-19, 2019
81092779, , 10-May-19, 2019
81092780, , 18-Jun-19, 2019
81092781, , 18-Jun-19, 2019
81092782, , 18-Jun-19, 2019
81100120, , 1-Jul-19, 2019
81104339, , 7-May-19, 2019
81142594, , 30-Oct-19, 2019
81152641, , 29-Nov-19, 2019
81152642, , 19-Nov-19, 2019
81170692, , 1-Nov-19, 2019
81171871, , 10-Oct-19, 2019
81172864, , 13-Dec-19, 2019
81172904, , 13-Dec-19, 2019
81184681, , 1-Jan-20, 2020
81184705, , 1-Dec-19, 2019
81197050, , 30-Nov-19, 2019
81209203, , 5-Nov-19, 2019
81224811, , 31-Dec-19, 2019
81219073, , 31-Dec-19, 2019
81215567, , 15-Dec-19, 2019
81213877, , 31-Dec-19, 2019
81213155, , 15-Dec-19, 2019
81213152, , 15-Dec-19, 2019
81211681, , 1-Jan-20, 2020
81210234, , 1-Dec-19, 2019
81203251, , 31-Dec-19, 2019
81197399, , 27-Oct-19, 2019
81193245, , 18-Oct-19, 2019
81192130, , 25-Oct-19, 2019
81191228, , 15-Oct-19, 2019
81184735, , 1-Nov-19, 2019
81179864, , 15-Nov-19, 2019
81179400, , 1-Oct-19, 2019
81177444, , 31-Dec-19, 2019
81176188, , 5-Sep-19, 2019
81172905, , 18-Oct-19, 2019
81172866, , 20-Dec-19, 2019
81172841, , 29-Nov-19, 2019
81172756, , 6-Dec-19, 2019
81172726, , 27-Dec-19, 2019
81172568, , 10-Oct-19, 2019
81170694, , 1-Nov-19, 2019
81167137, , 1-Jan-20, 2020
81167101, , 1-Jan-20, 2020
81159258, , 15-Dec-19, 2019
81156592, , 9-Aug-19, 2019
81154956, , 1-Sep-19, 2019
81154549, , 15-Oct-19, 2019
81153372, , 9-Aug-19, 2019
81152643, , 20-Nov-19, 2019
81150918, , 2-Aug-19, 2019
81144516, , 20-Jul-19, 2019
81142595, , 5-Nov-19, 2019
81135444, , 15-Dec-19, 2019
81132437, , 6-Sep-19, 2019
81128790, , 23-Jul-19, 2019
81127902, , 17-Jan-20, 2020
81121023, , 25-Oct-19, 2019
81113928, , 6-Sep-19, 2019
81108281, , 5-Jul-19, 2019
81104372, , 7-May-19, 2019
81100135, , 1-Jul-19, 2019
81099976, , 1-Jul-19, 2019
81095103, , 13-Sep-19, 2019
81094893, , 12-Jul-19, 2019
81092783, , 18-Jun-19, 2019
81088333, , 8-Jul-19, 2019
81087124, , 15-May-19, 2019
81085364, , 1-Jan-20, 2020
81082953, , 7-May-19, 2019
81081067, , 15-Jun-19, 2019
81077065, , 10-Sep-19, 2019
81073764, , 1-Sep-19, 2019
81072430, , 1-Apr-19, 2019
81062580, , 17-Jan-20, 2020
81059812, , 1-Feb-19, 2019
81056491, , 12-Jul-19, 2019
81054849, , 30-Dec-19, 2019
81053893, , 28-Sep-19, 2019
81049949, , 21-Mar-19, 2019
81049739, , 29-Mar-19, 2019
81049479, , 25-Mar-19, 2019
81047677, , 31-Jan-19, 2019
81045990, , 31-Dec-18, 2018
81045860, , 20-Aug-19, 2019
81045551, , 15-Feb-19, 2019
81045515, , 31-Dec-18, 2018
81045512, , 31-Dec-18, 2018
81044551, , 1-Jan-20, 2020
81043135, , 28-Dec-19, 2019
81039096, , 22-Dec-18, 2018
81038583, , 18-Jan-19, 2019
81038225, , 31-Dec-19, 2019
81037984, , 5-Jan-19, 2019
81036190, , 23-May-19, 2019
81035879, , 20-Jun-19, 2019
81035869, , 25-Apr-19, 2019
81035857, , 9-May-19, 2019
81035853, , 13-Jun-19, 2019
81035850, , 18-Apr-19, 2019
81035847, , 6-Jun-19, 2019
81035838, , 5-Aug-19, 2019
81035751, , 19-Oct-18, 2018
81035398, , 30-Jan-19, 2019
81035127, , 1-Feb-19, 2019
81034635, , 15-Dec-18, 2018
81034010, , 30-Aug-19, 2019
81033727, , 8-Mar-19, 2019
81033107, , 20-Mar-19, 2019
81032874, , 22-Dec-18, 2018
81031038, , 1-Dec-18, 2018
81030976, , 30-Jul-19, 2019
81030762, , 30-Dec-18, 2018
81030409, , 1-Nov-19, 2019
81029841, , 5-Dec-19, 2019
81029634, , 31-Dec-18, 2018
81029429, , 24-May-19, 2019
81028939, , 1-Dec-18, 2018
81026251, , 31-Dec-18, 2018
81026008, , 3-Apr-19, 2019
81025884, , 1-Oct-18, 2018
81025218, , 2-Oct-19, 2019
81024703, , 1-Oct-18, 2018
81020692, , 2-Jan-19, 2019
81020635, , 4-Jan-19, 2019
81020545, , 1-Nov-18, 2018
81020523, , 20-Sep-19, 2019
81019391, , 6-Dec-19, 2019
81018295, , 15-Nov-18, 2018
81016339, , 15-Sep-18, 2018
81015994, , 11-Oct-18, 2018
81014811, , 15-Aug-18, 2018
81014293, , 15-Aug-18, 2018
81013626, , 17-Apr-19, 2019
81013505, , 8-Nov-19, 2019
81012487, , 1-Jan-20, 2020
81012407, , 1-Oct-18, 2018
81011096, , 1-Sep-18, 2018
81010166, , 19-Apr-19, 2019
81005044, , 25-Nov-19, 2019
81002885, , 15-Jun-18, 2018
81002336, , 14-Sep-18, 2018
81001412, , 7-Dec-18, 2018
81000860, , 4-Jan-19, 2019
81000207, , 8-Aug-18, 2018
80999984, , 25-Jul-18, 2018
80999945, , 1-Sep-18, 2018
80999727, , 18-Jun-18, 2018
80999069, , 16-Apr-19, 2019
80998786, , 28-Jan-19, 2019
80998567, , 1-Aug-18, 2018
80998563, , 1-Aug-18, 2018
80998058, , 8-Aug-18, 2018
80996626, , 18-May-18, 2018
80995991, , 11-Dec-18, 2018
80995687, , 19-Oct-19, 2019
80995576, , 1-Oct-18, 2018
80995081, , 27-Nov-19, 2019
80993794, , 30-Mar-19, 2019
80993756, , 26-May-19, 2019
80993106, , 19-Jun-18, 2018
80993088, , 18-Jun-18, 2018
80991329, , 1-Mar-19, 2019
80989891, , 14-Dec-18, 2018
80987753, , 30-Oct-18, 2018
80244848, , 13-Nov-18, 2018
80244680, , 22-May-19, 2019
80244601, , 7-Sep-18, 2018
80244539, , 31-Jul-18, 2018
80244363, , 13-Jul-18, 2018
80244271, , 2-May-19, 2019
80243899, , 14-Sep-18, 2018
80243582, , 15-Jun-18, 2018
80243473, , 15-Jun-18, 2018
80242720, , 29-Jun-18, 2018
80242051, , 31-Oct-19, 2019
80241689, , 4-Jun-18, 2018
80241103, , 15-Sep-18, 2018
80240817, , 14-Dec-18, 2018
80240213, , 13-Apr-18, 2018
80240024, , 20-Apr-18, 2018
80239931, , 10-Nov-19, 2019
80239798, , 2-Feb-19, 2019
80239640, , 20-Apr-18, 2018
80239306, , 13-Jan-20, 2020
80238360, , 24-Aug-18, 2018
80238106, , 23-Sep-19, 2019
80237975, , 23-Jun-18, 2018
80237903, , 29-Jan-19, 2019
80236408, , 31-Jul-19, 2019
80236224, , 1-May-18, 2018
80235854, , 1-May-18, 2018
80235766, , 1-May-18, 2018
80233447, , 31-Mar-18, 2018
80232149, , 31-Mar-18, 2018
